30524000	0.240473	-0.0038871	0.411824	0.0305546	-0.40513	0.0814581	0.004	0.0635345	0.0361162	-14.7891	0.004
30528000	0.241712	-0.00893144	0.412592	0.0331802	-0.335719	0.0776036	0.004	-0.0284976	0.105946	-14.7671	0.004
30532000	0.241712	-0.00893144	0.412592	0.0244227	-0.31655	0.0804202	0.004	0.0143404	0.109641	-14.7129	0.004
30536000	0.241712	-0.00893144	0.412592	0.0222135	-0.242651	0.080061	0.004	0.011772	0.14609	-14.6646	0.004
30540000	0.245097	-0.0152589	0.408018	0.026193	-0.140017	0.0800616	0.004	-0.0201475	0.0851527	-14.6127	0.004
30544000	0.245097	-0.0152589	0.408018	0.0254959	-0.0615383	0.095836	0.004	-0.0544163	-0.00607915	-14.6124	0.004
30548000	0.244651	-0.00756582	0.416584	0.0144363	0.0251768	0.105611	0.004	0.00722495	0.003876	-14.5617	0.004
30552000	0.244651	-0.00756582	0.416584	0.0102672	0.0621494	0.0999692	0.004	0.074373	0.00725169	-14.5077	0.004
30556000	0.244651	-0.00756582	0.416584	0.0155331	0.175803	0.0980178	0.004	0.0291932	-0.0133511	-14.531	0.004
30560000	0.244869	-0.00699813	0.407472	0.0212331	0.245512	0.0973513	0.004	-0.0106775	0.00658704	-14.4505	0.004
30564000	0.244869	-0.00699813	0.407472	0.0158413	0.291297	0.100102	0.004	0.00084585	-0.0195667	-14.4302	0.004
30568000	0.241945	-0.00101665	0.417137	0.0165779	0.315394	0.10165	0.004	0.0773287	-0.0497075	-14.4051	0.004
30572000	0.241945	-0.00101665	0.417137	0.0243023	0.327495	0.100852	0.004	0.0858054	-0.045306	-14.3568	0.004
30576000	0.241945	-0.00101665	0.417137	0.0111086	0.367997	0.0780611	0.004	0.0462572	-0.0381606	-14.4269	0.004
30580000	0.241711	-0.0206896	0.41268	0.0141595	0.34519	0.0871059	0.004	0.0803037	0.0392343	-14.3516	0.004
30584000	0.241711	-0.0206896	0.41268	0.0172071	0.322384	0.0961515	0.004	0.113606	0.116955	-14.2764	0.004
30588000	0.241793	-0.00778256	0.41497	0.0206662	0.301148	0.0919454	0.004	0.0770058	0.0370729	-14.255	0.004
30592000	0.241793	-0.00778256	0.41497	0.0236374	0.231168	0.0963037	0.004	0.0191614	-0.0288098	-14.1737	0.004
30596000	0.241793	-0.00778256	0.41497	0.0231445	0.182425	0.10487	0.004	-0.00145611	-0.0153526	-14.1138	0.004
30600000	0.250104	-0.0114261	0.416187	0.0185814	0.134952	0.104022	0.004	0.0398307	-0.00966718	-14.0876	0.004
30604000	0.250104	-0.0114261	0.416187	0.021883	0.0349765	0.104836	0.004	0.0212024	0.0293951	-14.0925	0.004
30608000	0.246709	-0.00910177	0.410981	0.0297508	-0.0175271	0.106497	0.004	-0.0386577	0.0623837	-14.1236	0.004
30612000	0.246709	-0.00910177	0.410981	0.0194889	-0.080598	0.110859	0.004	0.00142694	0.0838359	-14.0605	0.004
30616000	0.246709	-0.00910177	0.410981	0.0253829	-0.162732	0.111762	0.004	-0.0388964	0.00431292	-13.9642	0.004
30620000	0.235969	-0.0142424	0.407804	0.0351092	-0.207579	0.100645	0.004	-0.0889515	-0.0570669	-13.9496	0.004
30624000	0.235969	-0.0142424	0.407804	0.0237451	-0.232145	0.103861	0.004	-0.0216479	-0.0177234	-13.9035	0.004
30628000	0.250264	-0.0143638	0.411102	0.0232601	-0.237363	0.109767	0.004	0.0138067	0.0105642	-13.8191	0.004
30632000	0.250264	-0.0143638	0.411102	0.0277012	-0.243796	0.104801	0.004	0.0128089	0.0390198	-13.7992	0.004
30636000	0.250264	-0.0143638	0.411102	0.0255191	-0.246804	0.109856	0.004	0.00466547	0.0729711	-13.7731	0.004
30640000	0.244601	-0.0160661	0.418142	0.0210386	-0.189694	0.110279	0.004	0.0040878	0.0877393	-13.7216	0.004
30644000	0.244601	-0.0160661	0.418142	0.0205285	-0.122004	0.10382	0.004	-0.012845	0.016448	-13.6932	0.004
30648000	0.245204	-0.0137008	0.411631	0.0223132	-0.114432	0.101992	0.004	-0.0370744	-0.0356492	-13.6902	0.004
30652000	0.245204	-0.0137008	0.411631	0.0232713	-0.0933848	0.105359	0.004	-0.0314533	-0.0837863	-13.6769	0.004
30656000	0.245204	-0.0137008	0.411631	0.0248748	-0.0165301	0.112168	0.004	-0.0298775	-0.0204186	-13.6406	0.004
30660000	0.246237	-0.017067	0.418424	0.0255164	0.0392774	0.11561	0.004	-0.0338557	0.0910539	-13.6175	0.004
30664000	0.246237	-0.017067	0.418424	0.0230299	0.0924509	0.105955	0.004	0.0176734	0.0701737	-13.5757	0.004
30668000	0.239481	-0.0146436	0.41479	0.0263186	0.174785	0.106933	0.004	-0.00298643	0.0508725	-13.4622	0.004
30672000	0.239481	-0.0146436	0.41479	0.0180325	0.202922	0.111386	0.004	0.00354024	0.0625178	-13.4339	0.004
30676000	0.239481	-0.0146436	0.41479	0.031574	0.244635	0.116288	0.004	-0.0117353	0.0193811	-13.4089	0.004
30680000	0.245505	-0.00932136	0.406115	0.0230177	0.267391	0.0988315	0.004	-0.0205606	-0.0394705	-13.4306	0.004
30684000	0.245505	-0.00932136	0.406115	0.0307737	0.272739	0.101253	0.004	-0.0281353	-0.0874034	-13.433	0.004
30688000	0.25244	-0.0059713	0.405724	0.0321899	0.270594	0.118576	0.004	0.0201413	-0.0726778	-13.3555	0.004
30692000	0.25244	-0.0059713	0.405724	0.0276172	0.247851	0.127252	0.004	0.0607486	0.0270444	-13.3089	0.004
30696000	0.25244	-0.0059713	0.405724	0.0270265	0.212477	0.123835	0.004	0.0345217	0.0422895	-13.3223	0.004
30700000	0.237943	-0.0129335	0.41373	0.0277079	0.185141	0.11731	0.004	0.0221302	0.0404707	-13.2609	0.004
30704000	0.237943	-0.0129335	0.41373	0.0273447	0.145057	0.112207	0.004	0.0901794	0.0404075	-13.2083	0.004
30708000	0.237318	-0.0175107	0.413073	0.0239493	0.112186	0.116437	0.004	0.160773	0.0200565	-13.1969	0.004
30712000	0.237318	-0.0175107	0.413073	0.0237255	0.0759914	0.125404	0.004	0.0843838	0.0367463	-13.1433	0.004
30716000	0.237318	-0.0175107	0.413073	0.0234982	0.0397973	0.13437	0.004	0.0078505	0.0527691	-13.0897	0.004
30720000	0.236348	-0.0106427	0.413507	0.0231994	-0.0025832	0.126211	0.004	-0.0191604	0.01205	-13.1039	0.004
30724000	0.236348	-0.0106427	0.413507	0.0228969	-0.0449638	0.118052	0.004	-0.0458144	-0.0289034	-13.118	0.004
30728000	0.238927	-0.00923121	0.41861	0.0301087	-0.0614536	0.116201	0.004	-0.0554426	-0.0183175	-13.0426	0.004
30732000	0.238927	-0.00923121	0.41861	0.0400001	-0.0900838	0.127483	0.004	-0.0399177	0.0291787	-12.9988	0.004
30736000	0.238927	-0.00923121	0.41861	0.030402	-0.118589	0.136687	0.004	-0.0621227	0.106307	-12.9788	0.004
30740000	0.238266	-0.0165209	0.417951	0.0268826	-0.134642	0.131239	0.004	-0.0325962	0.112228	-12.9144	0.004
30744000	0.238266	-0.0165209	0.417951	0.0313699	-0.139068	0.126058	0.004	0.0560279	0.0325601	-12.8917	0.004
30748000	0.230522	-0.00973909	0.406783	0.0271025	-0.143806	0.122397	0.004	0.068237	-0.0131945	-12.8817	0.004
30752000	0.230522	-0.00973909	0.406783	0.0329274	-0.131253	0.127747	0.004	0.0516306	0.0311834	-12.8669	0.004
30756000	0.230522	-0.00973909	0.406783	0.0387538	-0.118699	0.133096	0.004	0.0346439	0.0754177	-12.8521	0.004
30760000	0.252913	-0.015842	0.41601	0.0295125	-0.106588	0.12753	0.004	0.0167667	0.0613678	-12.8426	0.004
30764000	0.252913	-0.015842	0.41601	0.0351433	-0.0214526	0.104675	0.004	-0.0588073	-0.122688	-12.6946	0.004
30768000	0.238903	-0.0212741	0.418932	0.0313738	0.0024778	0.118675	0.004	-0.0104501	-0.0543526	-12.6665	0.004
30772000	0.238903	-0.0212741	0.418932	0.0236498	0.0505138	0.135913	0.004	0.0598298	0.0396722	-12.6686	0.004
30776000	0.238903	-0.0212741	0.418932	0.019699	0.0746203	0.139151	0.004	0.0809559	0.0659519	-12.6987	0.004
30780000	0.239007	-0.0121329	0.413789	0.0148181	0.0768843	0.136728	0.004	0.0271689	0.0585908	-12.6424	0.004
30784000	0.239007	-0.0121329	0.413789	0.0166285	0.11974	0.130691	0.004	0.0125306	0.0683008	-12.5523	0.004
30788000	0.23566	-0.0120579	0.404484	0.0233194	0.160332	0.127078	0.004	0.0516175	0.0858239	-12.5185	0.004
30792000	0.23566	-0.0120579	0.404484	0.0266564	0.174159	0.124095	0.004	0.00255826	0.0720612	-12.5821	0.004
30796000	0.23566	-0.0120579	0.404484	0.0224096	0.186306	0.124532	0.004	0.0222866	0.0629133	-12.5488	0.004
30800000	0.253793	-0.00523766	0.414186	0.0148244	0.184626	0.127952	0.004	0.0909769	0.0676513	-12.4519	0.004
30804000	0.253793	-0.00523766	0.414186	0.0132851	0.186433	0.123104	0.004	0.0471655	0.0672511	-12.4276	0.004
30808000	0.240641	-0.0189637	0.411988	0.0201028	0.151676	0.114256	0.004	0.00976231	-0.0121759	-12.4359	0.004
30812000	0.240641	-0.0189637	0.411988	0.00965083	0.127269	0.118112	0.004	0.0109374	-0.0205964	-12.3844	0.004
30816000	0.240641	-0.0189637	0.411988	0.0137313	0.132265	0.124258	0.004	0.0592688	0.0044431	-12.4222	0.004
30820000	0.234039	-0.0227503	0.41631	0.0139249	0.117689	0.129129	0.004	0.0263929	0.00826417	-12.4264	0.004
30824000	0.234039	-0.0227503	0.41631	0.0159219	0.0807571	0.1221	0.004	0.0253312	-0.0544492	-12.3988	0.004
30828000	0.240951	-0.0102834	0.415855	0.0211369	0.0434979	0.136035	0.004	0.0076347	-0.0020609	-12.3275	0.004
30832000	0.240951	-0.0102834	0.415855	0.020792	0.0307318	0.135897	0.004	0.0228172	-0.0212237	-12.3128	0.004
30836000	0.240951	-0.0102834	0.415855	0.0156819	-0.00864345	0.137508	0.004	0.0179953	0.00194349	-12.3153	0.004
30840000	0.242819	-0.0165281	0.41256	0.0132153	-0.0264902	0.131379	0.004	0.0255626	0.0346846	-12.291	0.004
30844000	0.242819	-0.0165281	0.41256	0.022657	-0.0618419	0.123545	0.004	0.049272	0.0409364	-12.2077	0.004
30848000	0.244901	-0.0140001	0.412382	0.0344134	-0.0796571	0.124377	0.004	0.0489523	0.028306	-12.1919	0.004
30852000	0.244901	-0.0140001	0.412382	0.0342598	-0.0799674	0.126913	0.004	0.0322775	0.0422949	-12.2352	0.004
30856000	0.244901	-0.0140001	0.412382	0.0154226	-0.0979933	0.126163	0.004	-0.019951	0.0501711	-12.1229	0.004
30860000	0.24194	-0.0260167	0.417198	0.0225011	-0.0921915	0.122633	0.004	0.0150717	0.0649834	-12.0512	0.004
30864000	0.24194	-0.0260167	0.417198	0.0366997	-0.0881375	0.126215	0.004	-0.0181926	0.0281687	-12.0095	0.004
30868000	0.232239	-0.0188067	0.41961	0.0275089	-0.0675602	0.128797	0.004	-0.0503863	0.0156045	-12.0129	0.004
30872000	0.232239	-0.0188067	0.41961	0.0322646	-0.041901	0.116413	0.004	-0.00977803	-0.00463328	-12.0068	0.004
30876000	0.232239	-0.0188067	0.41961	0.0478969	-0.0346183	0.109923	0.004	0.0319429	-0.0246117	-11.9705	0.004
30880000	0.245492	-0.0152488	0.413329	0.040139	-0.00945187	0.125207	0.004	0.0102302	-0.00614696	-11.9661	0.004
30884000	0.245492	-0.0152488	0.413329	0.0399879	0.0427284	0.142547	0.004	-0.00783516	0.0351779	-11.9413	0.004
30888000	0.24629	-0.013781	0.407513	0.0475926	0.0697413	0.144604	0.004	-0.00404128	0.0582117	-11.921	0.004
30892000	0.24629	-0.013781	0.407513	0.0353629	0.0808067	0.133286	0.004	0.0203791	0.0413599	-11.9175	0.004
30896000	0.24629	-0.013781	0.407513	0.0288704	0.0896433	0.137451	0.004	0.0314674	-0.0331152	-11.8909	0.004
30900000	0.239716	-0.0174394	0.414091	0.0357118	0.103916	0.137029	0.004	0.010002	-0.0212541	-11.8442	0.004
30904000	0.239716	-0.0174394	0.414091	0.0302902	0.115122	0.120227	0.004	-0.0106552	0.0563836	-11.7805	0.004
30908000	0.238417	-0.0208389	0.412781	0.0237614	0.109826	0.119332	0.004	-0.0232197	0.0645118	-11.7406	0.004
30912000	0.238417	-0.0208389	0.412781	0.0154293	0.116687	0.109195	0.004	0.0289068	0.0746386	-11.7519	0.004
30916000	0.238417	-0.0208389	0.412781	0.0070985	0.123549	0.0990573	0.004	0.0809529	0.0851733	-11.7633	0.004
30920000	0.24342	-0.0176554	0.415656	0.0058317	0.102795	0.108481	0.004	0.0730423	0.105843	-11.775	0.004
30924000	0.24342	-0.0176554	0.415656	0.0091866	0.0814693	0.120221	0.004	0.053947	0.0592378	-11.7452	0.004
30928000	0.237683	-0.0141754	0.418556	0.0148971	0.077296	0.142408	0.004	0.000866141	0.0111321	-11.682	0.004
30932000	0.237683	-0.0141754	0.418556	0.00937763	0.0588388	0.14438	0.004	0.00427201	0.0296478	-11.6984	0.004
30936000	0.237683	-0.0141754	0.418556	0.0114517	0.0335822	0.126671	0.004	0.0606945	0.0220864	-11.7066	0.004
30940000	0.238564	-0.0146803	0.409841	0.0201342	0.0231799	0.126859	0.004	0.071771	0.0150459	-11.6765	0.004
30944000	0.238564	-0.0146803	0.409841	0.00679477	0.0148428	0.136173	0.004	0.00442189	0.0505841	-11.6108	0.004
30948000	0.243484	-0.0205069	0.414143	0.00434243	-0.00100952	0.138733	0.004	-0.036749	0.0687329	-11.5675	0.004
30952000	0.243484	-0.0205069	0.414143	0.0189723	-0.0223463	0.138633	0.004	-0.0237838	0.0149271	-11.5724	0.004
30956000	0.243484	-0.0205069	0.414143	0.0193314	-0.039772	0.14759	0.004	0.000928225	0.00547581	-11.5346	0.004
30960000	0.240679	-0.0163695	0.409288	0.0245914	-0.0383065	0.135318	0.004	-0.00226812	0.0780136	-11.5211	0.004
30964000	0.240679	-0.0163695	0.409288	0.025579	-0.0353327	0.128159	0.004	0.00532847	0.0602169	-11.4752	0.004
30968000	0.238292	-0.0151995	0.42261	0.0201707	-0.037064	0.136138	0.004	0.0476995	0.0166563	-11.4165	0.004
30972000	0.238292	-0.0151995	0.42261	0.025163	-0.0330202	0.129347	0.004	0.0196984	0.050983	-11.4098	0.004
30976000	0.238292	-0.0151995	0.42261	0.0250092	-0.0179506	0.128842	0.004	-0.0352257	0.0474248	-11.382	0.004
30980000	0.237637	-0.0293466	0.4104	0.0205374	-0.0017289	0.134895	0.004	-0.00555159	0.0335842	-11.4015	0.004
30984000	0.237637	-0.0293466	0.4104	0.0189673	0.00310407	0.1341	0.004	0.0574069	0.0378006	-11.448	0.004
30988000	0.233213	-0.0217523	0.415991	0.0148355	0.0174669	0.142698	0.004	-0.0591708	0.0424281	-11.2835	0.004
30992000	0.233213	-0.0217523	0.415991	0.00645828	0.0209099	0.146972	0.004	-0.00550225	0.0480291	-11.2973	0.004
30996000	0.233213	-0.0217523	0.415991	-0.00639183	0.0321886	0.14588	0.004	-0.0575882	0.0420447	-11.3076	0.004
31000000	0.229865	-0.0148262	0.422454	0.0105387	0.0445014	0.140749	0.004	0.0326787	0.0721578	-11.235	0.004
31004000	0.229865	-0.0148262	0.422454	0.0223829	0.0668724	0.13334	0.004	0.0479822	0.0613008	-11.2157	0.004
31008000	0.241407	-0.0224079	0.416929	0.00785373	0.0812979	0.128421	0.004	-0.00463095	0.0399138	-11.245	0.004
31012000	0.241407	-0.0224079	0.416929	0.00698142	0.0863048	0.128903	0.004	0.0217957	0.0547497	-11.2091	0.004
31016000	0.241407	-0.0224079	0.416929	0.0120277	0.0852461	0.131615	0.004	-0.00350741	0.0780933	-11.1763	0.004
31020000	0.237837	-0.0187169	0.409737	0.0160166	0.0726746	0.136314	0.004	-0.0200844	0.159704	-11.224	0.004
31024000	0.237837	-0.0187169	0.409737	0.02481	0.0578437	0.142289	0.004	-0.0373239	0.179419	-11.193	0.004
31028000	0.243156	-0.0187239	0.415871	0.0260924	0.0538848	0.143152	0.004	-0.0668794	0.146219	-11.0933	0.004
31032000	0.243156	-0.0187239	0.415871	0.0218029	0.0616781	0.140035	0.004	-0.0238454	0.0938737	-11.1267	0.004
31036000	0.243156	-0.0187239	0.415871	0.0281777	0.0608463	0.136529	0.004	0.0622286	0.0367568	-11.1524	0.004
31040000	0.240105	-0.0214208	0.407259	0.0484566	0.0374396	0.140132	0.004	0.0494231	0.0608615	-11.1098	0.004
31044000	0.240105	-0.0214208	0.407259	0.0506476	0.0185446	0.145037	0.004	-0.0185287	0.0715661	-11.0817	0.004
31048000	0.233569	-0.0215909	0.418892	0.0367324	0.0195855	0.145245	0.004	-0.0199589	-0.0010724	-11.0628	0.004
31052000	0.233569	-0.0215909	0.418892	0.0378231	0.019356	0.134421	0.004	0.0248793	-0.00695727	-11.0107	0.004
31056000	0.233569	-0.0215909	0.418892	0.0426928	0.0116133	0.126401	0.004	0.042876	0.0161251	-10.9899	0.004
31060000	0.235791	-0.0158559	0.410617	0.0399788	0.00925328	0.128499	0.004	0.0267841	-0.00941851	-10.9956	0.004
31064000	0.235791	-0.0158559	0.410617	0.0226232	-0.00469374	0.14083	0.004	-0.0963208	0.107325	-10.9404	0.004
31068000	0.23634	-0.0256784	0.418937	0.016644	-0.0110446	0.13356	0.004	-0.0450061	0.035849	-10.9329	0.004
31072000	0.23634	-0.0256784	0.418937	0.0167412	-0.00629438	0.142104	0.004	0.0532887	0.016265	-10.9244	0.004
31076000	0.23634	-0.0256784	0.418937	0.0109433	-0.0105094	0.146296	0.004	0.0193275	0.0412989	-10.9206	0.004
31080000	0.234923	-0.0194264	0.422295	0.00457231	-0.019861	0.140277	0.004	-0.012501	0.0651628	-10.9396	0.004
31084000	0.234923	-0.0194264	0.422295	0.0104149	0.0107918	0.129608	0.004	-0.0573786	-0.0509731	-10.8894	0.004
31088000	0.235135	-0.0225887	0.417035	-0.00602043	0.0117463	0.125607	0.004	0.0120459	-0.0423798	-10.8569	0.004
31092000	0.235135	-0.0225887	0.417035	0.00243262	0.0154922	0.127215	0.004	-0.0304636	0.0204646	-10.8179	0.004
31096000	0.235135	-0.0225887	0.417035	0.00762036	0.0217298	0.128474	0.004	-0.0695789	0.0386248	-10.8131	0.004
31100000	0.24267	-0.01976	0.417623	0.00853481	0.0320097	0.132474	0.004	-0.00989544	0.0383102	-10.8093	0.004
31104000	0.24267	-0.01976	0.417623	0.0139987	0.0478813	0.135416	0.004	0.0432822	0.0421566	-10.8043	0.004
