21556000	0	0	0	0	0	0	-0.00201356	-0.000985731	-0.00486869	0.00434889	-4.81646e-05	0.00822705
21560000	-0.0189442	-0.0167796	-0.00139191	-0.00249833	-0.00544043	0.00249487	0.00377177	-0.000975785	-0.00159649	0.00429808	0.0119761	0.00830075
21564000	-0.0189442	-0.0167796	-0.00139191	-0.00249833	-0.00544043	0.00249487	0.00377177	-0.000975785	-0.00159649	0.00429808	0.0119761	0.00830075
21568000	-0.018667	-0.016886	-0.00157757	-0.0025298	-0.00529801	0.00251216	0.00898237	-0.000898727	-0.00394911	0.00428712	0.00564133	0.00833568
21572000	-0.018667	-0.016886	-0.00157757	-0.0025298	-0.00529801	0.00251216	0.00898237	-0.000898727	-0.00394911	0.00428712	0.00564133	0.00833568
21576000	-0.0182804	-0.0169263	-0.00165289	-0.0025357	-0.00553088	0.00253155	-0.0019116	-0.00091951	0.00763418	0.00434578	0.00598539	0.00838299
21580000	-0.0182804	-0.0169263	-0.00165289	-0.0025357	-0.00553088	0.00253155	-0.0019116	-0.00091951	0.00763418	0.00434578	0.00598539	0.00838299
21584000	-0.0181792	-0.0169667	-0.00177319	-0.00254203	-0.00543102	0.00256623	0.00534348	-0.00085613	-0.021322	0.00422169	0.00805939	0.00845225
21588000	-0.0181792	-0.0169667	-0.00177319	-0.00254203	-0.00543102	0.00256623	0.00534348	-0.00085613	-0.021322	0.00422169	0.00805939	0.00845225
21592000	-0.018164	-0.0170082	-0.00197738	-0.00255051	-0.00531011	0.00260038	-0.0131443	-0.000952181	-0.0171863	0.00408865	0.0183384	0.00855122
21596000	-0.018164	-0.0170082	-0.00197738	-0.00255051	-0.00531011	0.00260038	-0.0131443	-0.000952181	-0.0171863	0.00408865	0.0183384	0.00855122
21600000	-0.0183029	-0.017052	-0.00177732	-0.00255824	-0.00606569	0.00262997	-0.00694492	-0.00101775	-0.0149665	0.00393094	0.00736078	0.00862233
21604000	-0.0183029	-0.017052	-0.00177732	-0.00255824	-0.00606569	0.00262997	-0.00694492	-0.00101775	-0.0149665	0.00393094	0.00736078	0.00862233
21608000	-0.0183417	-0.0170978	-0.00230826	-0.00256768	-0.00724613	0.00264991	0.00508029	-0.000992121	-0.0245114	0.00377467	-0.00341448	0.00863073
21612000	-0.0183417	-0.0170978	-0.00230826	-0.00256768	-0.00724613	0.00264991	0.00508029	-0.000992121	-0.0245114	0.00377467	-0.00341448	0.00863073
21616000	-0.0187486	-0.017148	-0.00247058	-0.00257961	-0.00842968	0.00265857	-0.0149094	-0.00108003	-0.0363159	0.00347644	0.000206651	0.00863545
21620000	-0.0187486	-0.017148	-0.00247058	-0.00257961	-0.00842968	0.00265857	-0.0149094	-0.00108003	-0.0363159	0.00347644	0.000206651	0.00863545
21624000	-0.0185973	-0.0172003	-0.00276874	-0.00259378	-0.00885752	0.00265854	-0.00562995	-0.00114642	-0.0434282	0.0031425	-0.0129452	0.00853373
21628000	-0.0185973	-0.0172003	-0.00276874	-0.00259378	-0.00885752	0.00265854	-0.00562995	-0.00114642	-0.0434282	0.0031425	-0.0129452	0.00853373
21632000	-0.0185867	-0.0172536	-0.00273226	-0.00260886	-0.0100972	0.00268516	-0.0150145	-0.00124585	-0.039246	0.00281362	-0.0120407	0.00841669
21636000	-0.0185867	-0.0172536	-0.00273226	-0.00260886	-0.0100972	0.00268516	-0.0150145	-0.00124585	-0.039246	0.00281362	-0.0120407	0.00841669
21640000	-0.0186371	-0.0173084	-0.00296194	-0.00262466	-0.0115785	0.0026986	-0.00270859	-0.00126012	-0.0567489	0.00238449	-0.0319019	0.00822269
21644000	-0.0186371	-0.0173084	-0.00296194	-0.00262466	-0.0115785	0.0026986	-0.00270859	-0.00126012	-0.0567489	0.00238449	-0.0319019	0.00822269
21648000	-0.0185858	-0.0173653	-0.00295811	-0.00264201	-0.0128493	0.00269811	0.0105203	-0.00120279	-0.0502937	0.00198285	-0.00723383	0.00808958
21652000	-0.0185858	-0.0173653	-0.00295811	-0.00264201	-0.0128493	0.00269811	0.0105203	-0.00120279	-0.0502937	0.00198285	-0.00723383	0.00808958
