21556000	0	0	0	0	0	0	0	0	0	0	0	0
21560000	0	0	0	0	0	0	0	0	0	0	0	0
21564000	0	0	0	0	0	0	0	0	0	0	0	0
21568000	0	0	0	0	0	0	0	0	0	0	0	0
21572000	0	0	0	0	0	0	0	0	0	0	0	0
21576000	0	0	0	0	0	0	0	0	0	0	0	0
21580000	0	0	0	0	0	0	0	0	0	0	0	0
21584000	0	0	0	0	0	0	0	0	0	0	0	0
21588000	0	0	0	0	0	0	0	0	0	0	0	0
21592000	0	0	0	0	0	0	0	0	0	0	0	0
21596000	0	0	0	0	0	0	0	0	0	0	0	0
21600000	0	0	0	0	0	0	0	0	0	0	0	0
21604000	0	0	0	0	0	0	0	0	0	0	0	0
21608000	0	0	0	0	0	0	0	0	0	0	0	0
21612000	0	0	0	0	0	0	0	0	0	0	0	0
21616000	0	0	0	0	0	0	0	0	0	0	0	0
21620000	0	0	0	0	0	0	0	0	0	0	0	0
21624000	0	0	0	0	0	0	0	0	0	0	0	0
21628000	0	0	0	0	0	0	0	0	0	0	0	0
21632000	0	0	0	0	0	0	0	0	0	0	0	0
21636000	0	0	0	0	0	0	0	0	0	0	0	0
21640000	0	0	0	0	0	0	0	0	0	0	0	0
21644000	0	0	0	0	0	0	0	0	0	0	0	0
21648000	0	0	0	0	0	0	0	0	0	0	0	0
21652000	0	0	0	0	0	0	0	0	0	0	0	0
21656000	0	0	0	0	0	0	0	0	0	0	0	0
21660000	0	0	0	0	0	0	0	0	0	0	0	0
21664000	0	0	0	0	0	0	0	0	0	0	0	0
21668000	0	0	0	0	0	0	0	0	0	0	0	0
21672000	0	0	0	0	0	0	0	0	0	0	0	0
21676000	0	0	0	0	0	0	0	0	0	0	0	0
21680000	0	0	0	0	0	0	0	0	0	0	0	0
21684000	0	0	0	0	0	0	0	0	0	0	0	0
21688000	0	0	0	0	0	0	0	0	0	0	0	0
21692000	0	0	0	0	0	0	0	0	0	0	0	0
21696000	0	0	0	0	0	0	0	0	0	0	0	0
21700000	0	0	0	0	0	0	0	0	0	0	0	0
21704000	0	0	0	0	0	0	0	0	0	0	0	0
21708000	0	0	0	0	0	0	0	0	0	0	0	0
21712000	0	0	0	0	0	0	0	0	0	0	0	0
21716000	0	0	0	0	0	0	0	0	0	0	0	0
21720000	0	0	0	0	0	0	0	0	0	0	0	0
21724000	0	0	0	0	0	0	0	0	0	0	0	0
21728000	0	0	0	0	0	0	0	0	0	0	0	0
21732000	0	0	0	0	0	0	0	0	0	0	0	0
21736000	0	0	0	0	0	0	0	0	0	0	0	0
21740000	0	0	0	0	0	0	0	0	0	0	0	0
21744000	0	0	0	0	0	0	0	0	0	0	0	0
21748000	0	0	0	0	0	0	0	0	0	0	0	0
21752000	0	0	0	0	0	0	0	0	0	0	0	0
21756000	0	0	0	0	0	0	0	0	0	0	0	0
21760000	0	0	0	0	0	0	0	0	0	0	0	0
21764000	0	0	0	0	0	0	0	0	0	0	0	0
21768000	0	0	0	0	0	0	0	0	0	0	0	0
21772000	0	0	0	0	0	0	0	0	0	0	0	0
21776000	0	0	0	0	0	0	0	0	0	0	0	0
21780000	0	0	0	0	0	0	0	0	0	0	0	0
21784000	0	0	0	0	0	0	0	0	0	0	0	0
21788000	0	0	0	0	0	0	0	0	0	0	0	0
21792000	0	0	0	0	0	0	0	0	0	0	0	0
21796000	0	0	0	0	0	0	0	0	0	0	0	0
21800000	0	0	0	0	0	0	0	0	0	0	0	0
21804000	0	0	0	0	0	0	0	0	0	0	0	0
21808000	0	0	0	0	0	0	0	0	0	0	0	0
21812000	0	0	0	0	0	0	0	0	0	0	0	0
21816000	0	0	0	0	0	0	0	0	0	0	0	0
21820000	0	0	0	0	0	0	0	0	0	0	0	0
21824000	0	0	0	0	0	0	0	0	0	0	0	0
21828000	0	0	0	0	0	0	0	0	0	0	0	0
21832000	0	0	0	0	0	0	0	0	0	0	0	0
21836000	0	0	0	0	0	0	0	0	0	0	0	0
21840000	0	0	0	0	0	0	0	0	0	0	0	0
21844000	0	0	0	0	0	0	0	0	0	0	0	0
21848000	0	0	0	0	0	0	0	0	0	0	0	0
21852000	0	0	0	0	0	0	0	0	0	0	0	0
21856000	0	0	0	0	0	0	0	0	0	0	0	0
21860000	0	0	0	0	0	0	0	0	0	0	0	0
21864000	0	0	0	0	0	0	0	0	0	0	0	0
21868000	0	0	0	0	0	0	0	0	0	0	0	0
21872000	0	0	0	0	0	0	0	0	0	0	0	0
21876000	0	0	0	0	0	0	0	0	0	0	0	0
21880000	0	0	0	0	0	0	0	0	0	0	0	0
21884000	0	0	0	0	0	0	0	0	0	0	0	0
21888000	0	0	0	0	0	0	0	0	0	0	0	0
21892000	0	0	0	0	0	0	0	0	0	0	0	0
21896000	0	0	0	0	0	0	0	0	0	0	0	0
21900000	0	0	0	0	0	0	0	0	0	0	0	0
21904000	0	0	0	0	0	0	0	0	0	0	0	0
21908000	0	0	0	0	0	0	0	0	0	0	0	0
21912000	0	0	0	0	0	0	0	0	0	0	0	0
21916000	0	0	0	0	0	0	0	0	0	0	0	0
21920000	0	0	0	0	0	0	0	0	0	0	0	0
21924000	0	0	0	0	0	0	0	0	0	0	0	0
21928000	0	0	0	0	0	0	0	0	0	0	0	0
21932000	0	0	0	0	0	0	0	0	0	0	0	0
21936000	0	0	0	0	0	0	0	0	0	0	0	0
21940000	0	0	0	0	0	0	0	0	0	0	0	0
21944000	0	0	0	0	0	0	0	0	0	0	0	0
21948000	0	0	0	0	0	0	0	0	0	0	0	0
21952000	0	0	0	0	0	0	0	0	0	0	0	0
21956000	0	0	0	0	0	0	0	0	0	0	0	0
21960000	0	0	0	0	0	0	0	0	0	0	0	0
21964000	0	0	0	0	0	0	0	0	0	0	0	0
21968000	0	0	0	0	0	0	0	0	0	0	0	0
21972000	0	0	0	0	0	0	0	0	0	0	0	0
21976000	0	0	0	0	0	0	0	0	0	0	0	0
21980000	0	0	0	0	0	0	0	0	0	0	0	0
21984000	0	0	0	0	0	0	0	0	0	0	0	0
21988000	0	0	0	0	0	0	0	0	0	0	0	0
21992000	0	0	0	0	0	0	0	0	0	0	0	0
21996000	0	0	0	0	0	0	0	0	0	0	0	0
22000000	0	0	0	0	0	0	0	0	0	0	0	0
22004000	0	0	0	0	0	0	0	0	0	0	0	0
22008000	0	0	0	0	0	0	0	0	0	0	0	0
22012000	0	0	0	0	0	0	0	0	0	0	0	0
22016000	0	0	0	0	0	0	0	0	0	0	0	0
22020000	0	0	0	0	0	0	0	0	0	0	0	0
22024000	0	0	0	0	0	0	0	0	0	0	0	0
22028000	0	0	0	0	0	0	0	0	0	0	0	0
22032000	0	0	0	0	0	0	0	0	0	0	0	0
22036000	0	0	0	0	0	0	0	0	0	0	0	0
22040000	0	0	0	0	0	0	0	0	0	0	0	0
22044000	0	0	0	0	0	0	0	0	0	0	0	0
22048000	0	0	0	0	0	0	0	0	0	0	0	0
22052000	0	0	0	0	0	0	0	0	0	0	0	0
22056000	0	0	0	0	0	0	0	0	0	0	0	0
22060000	0	0	0	0	0	0	0	0	0	0	0	0
22064000	0	0	0	0	0	0	0	0	0	0	0	0
22068000	0	0	0	0	0	0	0	0	0	0	0	0
22072000	0	0	0	0	0	0	0	0	0	0	0	0
